url_path	sku	visibility	websites	weight	attribute_set
oval-kyanite-beads-11426.html	5943	"Catalog, Search"	semi_test	10.0000	semipreciouscommon
kyanite-beads.html	5944	"Catalog, Search"	semi_test	10.0000	semipreciouscommon
coin-kyanite-beads.html	5945	"Catalog, Search"	semi_test	10.0000	semipreciouscommon
oval-kyanite-beads-11427.html	5946	"Catalog, Search"	semi_test	10.0000	semipreciouscommon
oval-kyanite-beads-11428.html	5947	"Catalog, Search"	semi_test	10.0000	semipreciouscommon
kyanite-beads-10503.html	5948	"Catalog, Search"	semi_test	10.0000	semipreciouscommon
kyanite-beads-10504.html	5949	"Catalog, Search"	semi_test	10.0000	semipreciouscommon
kyanite-beads-10505.html	5950	"Catalog, Search"	semi_test	10.0000	semipreciouscommon
kyanite-beads-10506.html	5951	"Catalog, Search"	semi_test	10.0000	semipreciouscommon
kyanite-beads-10507.html	5952	"Catalog, Search"	semi_test	10.0000	semipreciouscommon
faceted-kyanite-beads.html	5953	"Catalog, Search"	semi_test	10.0000	semipreciouscommon
oval-kyanite-beads-11429.html	5954	"Catalog, Search"	semi_test	10.0000	semipreciouscommon
kyanite-beads-10508.html	5955	"Catalog, Search"	semi_test	10.0000	semipreciouscommon
lapis-lazuli-beads.html	5956	"Catalog, Search"	semi_test	10.0000	semipreciouscommon
oval-lapis-lazuli-beads.html	5957	"Catalog, Search"	semi_test	10.0000	semipreciouscommon
oval-lapis-lazuli-beads-10264.html	5958	"Catalog, Search"	semi_test	10.0000	semipreciouscommon
lapis-lazuli-beads-11945.html	5959	"Catalog, Search"	semi_test	10.0000	semipreciouscommon
square-lapis-lazuli-beads.html	5960	"Catalog, Search"	semi_test	10.0000	semipreciouscommon
rectangular-lapis-lazuli-beads.html	5961	"Catalog, Search"	semi_test	10.0000	semipreciouscommon
tube-lapis-lazuli-beads.html	5962	"Catalog, Search"	semi_test	10.0000	semipreciouscommon
